"geographicAreaM49","aquastatElement","ts_length","count_NA_raw","count_NA_imp","num_imp_values","share_NA_imp","definitions"
"Dominica",4325,22,22,22,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Dominica",4327,22,22,22,0,0,"% of area equipped for irrigation power irrigated"
"Dominica",4328,22,22,22,0,0,"% of the area equipped for irrigation actually irrigated"
"Dominica",4330,22,22,22,0,0,"% of irrigation potential equipped for irrigation"
"Dominica",4331,22,22,0,22,100,"% of the cultivated area equipped for irrigation"
"Dominica",4445,22,22,22,0,0,"% of area equipped for irrigation salinized"
"Dominica",4446,22,22,22,0,0,"% of area equipped for irrigation drained"
"Dominica",4448,22,22,0,22,100,"Other agricultural water managed area"
"Dominica",4450,22,22,0,22,100,"Freshwater withdrawal as % of internal renewable water resources"
"Dominica",4455,22,22,0,22,100,"Conservation agriculture area as % of arable land area"
"Dominica",4457,22,22,0,22,100,"Municipal water withdrawal per capita (total population)"
"Dominica",4458,22,13,0,13,59.0909090909091,"GDP per Capita"
"Dominica",4459,22,22,0,22,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Dominica",4462,22,22,22,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Dominica",4463,22,22,22,0,0,"% of area equipped for full control irrigation actually irrigated"
"Dominica",4464,22,22,22,0,0,"Irrigated cropping intensity"
"Dominica",4466,22,22,22,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Dominica",4467,22,18,0,18,81.8181818181818,"Freshwater withdrawal as % of total water withdrawal"
"Dominica",4468,22,22,0,22,100,"Municipal water withdrawal per capita (urban population)"
"Dominica",4470,22,10,0,10,45.4545454545455,"% of total country area cultivated"
"Dominica",4471,22,22,0,22,100,"Dam capacity per capita"
"Dominica",4509,22,22,0,22,100,"Exploitable: total renewable surface water"
"Dominica",4514,22,22,22,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Dominica",4531,22,22,0,22,100,"Industrial water withdrawal per capita"
"Dominica",4532,22,22,0,22,100,"Agricultural water withdrawal per capita"
"Dominica",4538,22,14,0,14,63.6363636363636,"% of economically active population active in agriculture"
"Dominica",4550,22,22,0,22,100,"Not defined6"
"Dominica",4551,22,22,0,22,100,"Not defined7"
"Dominica",4552,22,22,22,0,0,"Not defined8"
"Dominica",4553,22,22,0,22,100,"Not defined9"
"Dominica",4554,22,22,0,22,100,"Not defined10"
"Dominica",4555,22,22,0,22,100,"Not defined11"
"Dominica",4556,22,22,0,22,100,"Not defined12"
"Dominican Republic",4103,40,28,0,28,70,"Cultivated area (arable land + permanent crops)"
"Dominican Republic",4105,40,28,0,28,70,"Rural population"
"Dominican Republic",4107,40,29,0,29,72.5,"Population density"
"Dominican Republic",4108,40,32,0,32,80,"Population economically active in agriculture"
"Dominican Republic",4150,40,28,0,28,70,"Long-term average annual precipitation in volume"
"Dominican Republic",4157,40,28,0,28,70,"Total internal renewable water resources (IRWR)"
"Dominican Republic",4158,40,29,0,29,72.5,"Total internal renewable water resources per capita"
"Dominican Republic",4164,40,28,0,28,70,"Surface water: accounted inflow"
"Dominican Republic",4176,40,28,0,28,70,"Surface water: total external renewable"
"Dominican Republic",4182,40,28,0,28,70,"Water resources: total external renewable"
"Dominican Republic",4185,40,28,0,28,70,"Total renewable surface water"
"Dominican Republic",4187,40,28,0,28,70,"Total renewable groundwater"
"Dominican Republic",4188,40,28,0,28,70,"Total renewable water resources"
"Dominican Republic",4190,40,29,0,29,72.5,"Total renewable water resources per capita"
"Dominican Republic",4192,40,28,0,28,70,"Dependency ratio"
"Dominican Republic",4196,40,40,0,40,100,"Total exploitable water resources"
"Dominican Republic",4253,40,37,0,37,92.5,"Total water withdrawal"
"Dominican Republic",4254,40,37,0,37,92.5,"Agricultural water withdrawal as % of total water withdrawal"
"Dominican Republic",4255,40,37,0,37,92.5,"Municipal water withdrawal as % of total withdrawal"
"Dominican Republic",4256,40,37,0,37,92.5,"Industrial water withdrawal as % of total water withdrawal"
"Dominican Republic",4257,40,40,0,40,100,"Total water withdrawal per capita"
"Dominican Republic",4263,40,40,0,40,100,"Total freshwater withdrawal (primary and secondary)"
"Dominican Republic",4271,40,40,0,40,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Dominican Republic",4273,40,40,0,40,100,"Agricultural water withdrawal as % of total renewable water resources"
"Dominican Republic",4275,40,40,0,40,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Dominican Republic",4300,40,40,0,40,100,"Total cultivated area drained"
"Dominican Republic",4305,40,40,0,40,100,"% of total cultivated area drained"
"Dominican Republic",4311,40,40,0,40,100,"Area equipped for full control irrigation: total"
"Dominican Republic",4313,40,40,0,40,100,"Area equipped for irrigation: total"
"Dominican Republic",4317,40,40,0,40,100,"Total agricultural water managed area"
"Dominican Republic",4319,40,38,0,38,95,"% of agricultural water managed area equipped for irrigation"
"Dominican Republic",4323,40,39,0,39,97.5,"% of area equipped for irrigation by groundwater"
"Dominican Republic",4324,40,39,0,39,97.5,"% of area equipped for irrigation by surface water"
"Dominican Republic",4325,40,40,0,40,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Dominican Republic",4327,40,40,0,40,100,"% of area equipped for irrigation power irrigated"
"Dominican Republic",4328,40,39,0,39,97.5,"% of the area equipped for irrigation actually irrigated"
"Dominican Republic",4330,40,40,0,40,100,"% of irrigation potential equipped for irrigation"
"Dominican Republic",4331,40,40,0,40,100,"% of the cultivated area equipped for irrigation"
"Dominican Republic",4445,40,40,0,40,100,"% of area equipped for irrigation salinized"
"Dominican Republic",4446,40,40,0,40,100,"% of area equipped for irrigation drained"
"Dominican Republic",4448,40,40,0,40,100,"Other agricultural water managed area"
"Dominican Republic",4450,40,40,0,40,100,"Freshwater withdrawal as % of internal renewable water resources"
"Dominican Republic",4455,40,40,0,40,100,"Conservation agriculture area as % of arable land area"
"Dominican Republic",4457,40,40,0,40,100,"Municipal water withdrawal per capita (total population)"
"Dominican Republic",4458,40,28,0,28,70,"GDP per Capita"
"Dominican Republic",4459,40,40,0,40,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Dominican Republic",4462,40,39,0,39,97.5,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Dominican Republic",4463,40,39,0,39,97.5,"% of area equipped for full control irrigation actually irrigated"
"Dominican Republic",4464,40,39,0,39,97.5,"Irrigated cropping intensity"
"Dominican Republic",4466,40,40,0,40,100,"% of area equipped by direct use of treated municipal wastewater"
"Dominican Republic",4467,40,37,0,37,92.5,"Freshwater withdrawal as % of total water withdrawal"
"Dominican Republic",4468,40,40,0,40,100,"Municipal water withdrawal per capita (urban population)"
"Dominican Republic",4470,40,28,0,28,70,"% of total country area cultivated"
"Dominican Republic",4471,40,39,0,39,97.5,"Dam capacity per capita"
"Dominican Republic",4509,40,40,0,40,100,"Exploitable: total renewable surface water"
"Dominican Republic",4514,40,40,0,40,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Dominican Republic",4531,40,40,0,40,100,"Industrial water withdrawal per capita"
"Dominican Republic",4532,40,40,0,40,100,"Agricultural water withdrawal per capita"
"Dominican Republic",4538,40,32,0,32,80,"% of economically active population active in agriculture"
"Dominican Republic",4550,40,40,0,40,100,"Not defined6"
"Dominican Republic",4551,40,37,0,37,92.5,"Not defined7"
"Dominican Republic",4552,40,40,0,40,100,"Not defined8"
"Dominican Republic",4553,40,40,0,40,100,"Not defined9"
"Dominican Republic",4554,40,40,0,40,100,"Not defined10"
"Dominican Republic",4555,40,40,0,40,100,"Not defined11"
"Dominican Republic",4556,40,40,0,40,100,"Not defined12"
"Faroe Islands",4103,14,3,0,3,21.4285714285714,"Cultivated area (arable land + permanent crops)"
"Faroe Islands",4105,14,2,0,2,14.2857142857143,"Rural population"
"Faroe Islands",4107,14,3,0,3,21.4285714285714,"Population density"
"Faroe Islands",4108,14,6,0,6,42.8571428571429,"Population economically active in agriculture"
"Faroe Islands",4150,14,14,0,14,100,"Long-term average annual precipitation in volume"
"Faroe Islands",4157,14,14,0,14,100,"Total internal renewable water resources (IRWR)"
"Faroe Islands",4158,14,14,0,14,100,"Total internal renewable water resources per capita"
"Faroe Islands",4164,14,2,0,2,14.2857142857143,"Surface water: accounted inflow"
"Faroe Islands",4176,14,2,0,2,14.2857142857143,"Surface water: total external renewable"
"Faroe Islands",4182,14,2,0,2,14.2857142857143,"Water resources: total external renewable"
"Faroe Islands",4185,14,14,0,14,100,"Total renewable surface water"
"Faroe Islands",4187,14,14,0,14,100,"Total renewable groundwater"
"Faroe Islands",4188,14,14,0,14,100,"Total renewable water resources"
"Faroe Islands",4190,14,14,0,14,100,"Total renewable water resources per capita"
"Faroe Islands",4192,14,14,14,0,0,"Dependency ratio"
"Faroe Islands",4196,14,14,0,14,100,"Total exploitable water resources"
"Faroe Islands",4253,14,14,0,14,100,"Total water withdrawal"
"Faroe Islands",4254,14,14,14,0,0,"Agricultural water withdrawal as % of total water withdrawal"
"Faroe Islands",4255,14,14,14,0,0,"Municipal water withdrawal as % of total withdrawal"
"Faroe Islands",4256,14,14,14,0,0,"Industrial water withdrawal as % of total water withdrawal"
"Faroe Islands",4257,14,14,0,14,100,"Total water withdrawal per capita"
"Faroe Islands",4263,14,14,0,14,100,"Total freshwater withdrawal (primary and secondary)"
"Faroe Islands",4271,14,14,14,0,0,"Agricultural water requirement as % of agricultural water withdrawal"
"Faroe Islands",4273,14,14,14,0,0,"Agricultural water withdrawal as % of total renewable water resources"
"Faroe Islands",4275,14,14,14,0,0,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Faroe Islands",4300,14,14,0,14,100,"Total cultivated area drained"
"Faroe Islands",4305,14,14,0,14,100,"% of total cultivated area drained"
"Faroe Islands",4311,14,14,0,14,100,"Area equipped for full control irrigation: total"
"Faroe Islands",4313,14,14,0,14,100,"Area equipped for irrigation: total"
"Faroe Islands",4317,14,14,0,14,100,"Total agricultural water managed area"
"Faroe Islands",4319,14,14,14,0,0,"% of agricultural water managed area equipped for irrigation"
"Faroe Islands",4323,14,14,14,0,0,"% of area equipped for irrigation by groundwater"
"Faroe Islands",4324,14,14,14,0,0,"% of area equipped for irrigation by surface water"
"Faroe Islands",4325,14,14,14,0,0,"% of area equipped for irrigation by mixed surface water and groundwater"
"Faroe Islands",4327,14,14,14,0,0,"% of area equipped for irrigation power irrigated"
"Faroe Islands",4328,14,14,14,0,0,"% of the area equipped for irrigation actually irrigated"
"Faroe Islands",4330,14,14,14,0,0,"% of irrigation potential equipped for irrigation"
"Faroe Islands",4331,14,14,0,14,100,"% of the cultivated area equipped for irrigation"
"Faroe Islands",4445,14,14,14,0,0,"% of area equipped for irrigation salinized"
"Faroe Islands",4446,14,14,14,0,0,"% of area equipped for irrigation drained"
"Faroe Islands",4448,14,14,0,14,100,"Other agricultural water managed area"
"Faroe Islands",4450,14,14,14,0,0,"Freshwater withdrawal as % of internal renewable water resources"
"Faroe Islands",4455,14,14,0,14,100,"Conservation agriculture area as % of arable land area"
"Faroe Islands",4457,14,14,0,14,100,"Municipal water withdrawal per capita (total population)"
"Faroe Islands",4458,14,11,0,11,78.5714285714286,"GDP per Capita"
"Faroe Islands",4459,14,14,0,14,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Faroe Islands",4462,14,14,14,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Faroe Islands",4463,14,14,14,0,0,"% of area equipped for full control irrigation actually irrigated"
"Faroe Islands",4464,14,14,14,0,0,"Irrigated cropping intensity"
"Faroe Islands",4466,14,14,14,0,0,"% of area equipped by direct use of treated municipal wastewater"
"Faroe Islands",4467,14,14,14,0,0,"Freshwater withdrawal as % of total water withdrawal"
"Faroe Islands",4468,14,14,0,14,100,"Municipal water withdrawal per capita (urban population)"
"Faroe Islands",4470,14,2,0,2,14.2857142857143,"% of total country area cultivated"
"Faroe Islands",4471,14,14,0,14,100,"Dam capacity per capita"
"Faroe Islands",4509,14,14,0,14,100,"Exploitable: total renewable surface water"
"Faroe Islands",4514,14,14,14,0,0,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Faroe Islands",4531,14,14,0,14,100,"Industrial water withdrawal per capita"
"Faroe Islands",4532,14,14,0,14,100,"Agricultural water withdrawal per capita"
"Faroe Islands",4538,14,6,0,6,42.8571428571429,"% of economically active population active in agriculture"
"Faroe Islands",4550,14,14,14,0,0,"Not defined6"
"Faroe Islands",4551,14,14,0,14,100,"Not defined7"
"Faroe Islands",4552,14,14,14,0,0,"Not defined8"
"Faroe Islands",4553,14,14,14,0,0,"Not defined9"
"Faroe Islands",4554,14,14,0,14,100,"Not defined10"
"Faroe Islands",4555,14,14,0,14,100,"Not defined11"
"Faroe Islands",4556,14,14,0,14,100,"Not defined12"
"Fiji",4103,31,19,0,19,61.2903225806452,"Cultivated area (arable land + permanent crops)"
"Fiji",4105,31,19,0,19,61.2903225806452,"Rural population"
"Fiji",4107,31,20,0,20,64.5161290322581,"Population density"
"Fiji",4108,31,23,0,23,74.1935483870968,"Population economically active in agriculture"
"Fiji",4150,31,19,0,19,61.2903225806452,"Long-term average annual precipitation in volume"
"Fiji",4157,31,19,0,19,61.2903225806452,"Total internal renewable water resources (IRWR)"
"Fiji",4158,31,20,0,20,64.5161290322581,"Total internal renewable water resources per capita"
"Fiji",4164,31,19,0,19,61.2903225806452,"Surface water: accounted inflow"
"Fiji",4176,31,19,0,19,61.2903225806452,"Surface water: total external renewable"
"Fiji",4182,31,19,0,19,61.2903225806452,"Water resources: total external renewable"
"Fiji",4185,31,19,0,19,61.2903225806452,"Total renewable surface water"
"Fiji",4187,31,19,0,19,61.2903225806452,"Total renewable groundwater"
"Fiji",4188,31,19,0,19,61.2903225806452,"Total renewable water resources"
"Fiji",4190,31,20,0,20,64.5161290322581,"Total renewable water resources per capita"
"Fiji",4192,31,19,0,19,61.2903225806452,"Dependency ratio"
"Fiji",4196,31,31,0,31,100,"Total exploitable water resources"
"Fiji",4253,31,28,0,28,90.3225806451613,"Total water withdrawal"
"Fiji",4254,31,28,0,28,90.3225806451613,"Agricultural water withdrawal as % of total water withdrawal"
"Fiji",4255,31,28,0,28,90.3225806451613,"Municipal water withdrawal as % of total withdrawal"
"Fiji",4256,31,28,0,28,90.3225806451613,"Industrial water withdrawal as % of total water withdrawal"
"Fiji",4257,31,30,0,30,96.7741935483871,"Total water withdrawal per capita"
"Fiji",4263,31,31,0,31,100,"Total freshwater withdrawal (primary and secondary)"
"Fiji",4271,31,31,0,31,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Fiji",4273,31,30,0,30,96.7741935483871,"Agricultural water withdrawal as % of total renewable water resources"
"Fiji",4275,31,30,0,30,96.7741935483871,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Fiji",4300,31,31,0,31,100,"Total cultivated area drained"
"Fiji",4305,31,31,0,31,100,"% of total cultivated area drained"
"Fiji",4311,31,31,0,31,100,"Area equipped for full control irrigation: total"
"Fiji",4313,31,31,0,31,100,"Area equipped for irrigation: total"
"Fiji",4317,31,31,0,31,100,"Total agricultural water managed area"
"Fiji",4319,31,29,0,29,93.5483870967742,"% of agricultural water managed area equipped for irrigation"
"Fiji",4323,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by groundwater"
"Fiji",4324,31,30,0,30,96.7741935483871,"% of area equipped for irrigation by surface water"
"Fiji",4325,31,31,0,31,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Fiji",4327,31,31,0,31,100,"% of area equipped for irrigation power irrigated"
"Fiji",4328,31,30,0,30,96.7741935483871,"% of the area equipped for irrigation actually irrigated"
"Fiji",4330,31,31,0,31,100,"% of irrigation potential equipped for irrigation"
"Fiji",4331,31,31,0,31,100,"% of the cultivated area equipped for irrigation"
"Fiji",4445,31,31,0,31,100,"% of area equipped for irrigation salinized"
"Fiji",4446,31,31,0,31,100,"% of area equipped for irrigation drained"
"Fiji",4448,31,31,0,31,100,"Other agricultural water managed area"
"Fiji",4450,31,30,0,30,96.7741935483871,"Freshwater withdrawal as % of internal renewable water resources"
"Fiji",4455,31,31,0,31,100,"Conservation agriculture area as % of arable land area"
"Fiji",4457,31,30,0,30,96.7741935483871,"Municipal water withdrawal per capita (total population)"
"Fiji",4458,31,19,0,19,61.2903225806452,"GDP per Capita"
"Fiji",4459,31,31,0,31,100,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Fiji",4462,31,31,31,0,0,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Fiji",4463,31,30,0,30,96.7741935483871,"% of area equipped for full control irrigation actually irrigated"
"Fiji",4464,31,31,31,0,0,"Irrigated cropping intensity"
"Fiji",4466,31,31,0,31,100,"% of area equipped by direct use of treated municipal wastewater"
"Fiji",4467,31,28,0,28,90.3225806451613,"Freshwater withdrawal as % of total water withdrawal"
"Fiji",4468,31,30,0,30,96.7741935483871,"Municipal water withdrawal per capita (urban population)"
"Fiji",4470,31,19,0,19,61.2903225806452,"% of total country area cultivated"
"Fiji",4471,31,30,0,30,96.7741935483871,"Dam capacity per capita"
"Fiji",4509,31,31,0,31,100,"Exploitable: total renewable surface water"
"Fiji",4514,31,31,0,31,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Fiji",4531,31,30,0,30,96.7741935483871,"Industrial water withdrawal per capita"
"Fiji",4532,31,30,0,30,96.7741935483871,"Agricultural water withdrawal per capita"
"Fiji",4538,31,23,0,23,74.1935483870968,"% of economically active population active in agriculture"
"Fiji",4550,31,30,0,30,96.7741935483871,"Not defined6"
"Fiji",4551,31,28,0,28,90.3225806451613,"Not defined7"
"Fiji",4552,31,31,0,31,100,"Not defined8"
"Fiji",4553,31,30,0,30,96.7741935483871,"Not defined9"
"Fiji",4554,31,30,0,30,96.7741935483871,"Not defined10"
"Fiji",4555,31,31,0,31,100,"Not defined11"
"Fiji",4556,31,31,0,31,100,"Not defined12"
"Finland",4103,32,20,0,20,62.5,"Cultivated area (arable land + permanent crops)"
"Finland",4105,32,20,0,20,62.5,"Rural population"
"Finland",4107,32,21,0,21,65.625,"Population density"
"Finland",4108,32,24,0,24,75,"Population economically active in agriculture"
"Finland",4150,32,20,0,20,62.5,"Long-term average annual precipitation in volume"
"Finland",4157,32,20,0,20,62.5,"Total internal renewable water resources (IRWR)"
"Finland",4158,32,21,0,21,65.625,"Total internal renewable water resources per capita"
"Finland",4164,32,20,0,20,62.5,"Surface water: accounted inflow"
"Finland",4176,32,20,0,20,62.5,"Surface water: total external renewable"
"Finland",4182,32,20,0,20,62.5,"Water resources: total external renewable"
"Finland",4185,32,20,0,20,62.5,"Total renewable surface water"
"Finland",4187,32,20,0,20,62.5,"Total renewable groundwater"
"Finland",4188,32,20,0,20,62.5,"Total renewable water resources"
"Finland",4190,32,21,0,21,65.625,"Total renewable water resources per capita"
"Finland",4192,32,20,0,20,62.5,"Dependency ratio"
"Finland",4196,32,32,0,32,100,"Total exploitable water resources"
"Finland",4253,32,30,0,30,93.75,"Total water withdrawal"
"Finland",4254,32,30,0,30,93.75,"Agricultural water withdrawal as % of total water withdrawal"
"Finland",4255,32,29,0,29,90.625,"Municipal water withdrawal as % of total withdrawal"
"Finland",4256,32,30,0,30,93.75,"Industrial water withdrawal as % of total water withdrawal"
"Finland",4257,32,32,0,32,100,"Total water withdrawal per capita"
"Finland",4263,32,32,0,32,100,"Total freshwater withdrawal (primary and secondary)"
"Finland",4271,32,32,0,32,100,"Agricultural water requirement as % of agricultural water withdrawal"
"Finland",4273,32,31,0,31,96.875,"Agricultural water withdrawal as % of total renewable water resources"
"Finland",4275,32,32,0,32,100,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"Finland",4300,32,32,0,32,100,"Total cultivated area drained"
"Finland",4305,32,32,0,32,100,"% of total cultivated area drained"
"Finland",4311,32,32,0,32,100,"Area equipped for full control irrigation: total"
"Finland",4313,32,32,0,32,100,"Area equipped for irrigation: total"
"Finland",4317,32,32,0,32,100,"Total agricultural water managed area"
"Finland",4319,32,27,0,27,84.375,"% of agricultural water managed area equipped for irrigation"
"Finland",4323,32,31,0,31,96.875,"% of area equipped for irrigation by groundwater"
"Finland",4324,32,31,0,31,96.875,"% of area equipped for irrigation by surface water"
"Finland",4325,32,32,0,32,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"Finland",4327,32,32,0,32,100,"% of area equipped for irrigation power irrigated"
"Finland",4328,32,31,0,31,96.875,"% of the area equipped for irrigation actually irrigated"
"Finland",4330,32,32,0,32,100,"% of irrigation potential equipped for irrigation"
"Finland",4331,32,30,0,30,93.75,"% of the cultivated area equipped for irrigation"
"Finland",4445,32,32,0,32,100,"% of area equipped for irrigation salinized"
"Finland",4446,32,32,0,32,100,"% of area equipped for irrigation drained"
"Finland",4448,32,32,0,32,100,"Other agricultural water managed area"
"Finland",4450,32,32,0,32,100,"Freshwater withdrawal as % of internal renewable water resources"
"Finland",4455,32,32,0,32,100,"Conservation agriculture area as % of arable land area"
"Finland",4457,32,31,0,31,96.875,"Municipal water withdrawal per capita (total population)"
"Finland",4458,32,20,0,20,62.5,"GDP per Capita"
"Finland",4459,32,31,0,31,96.875,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"Finland",4462,32,31,32,-1,-3.125,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"Finland",4463,32,31,0,31,96.875,"% of area equipped for full control irrigation actually irrigated"
"Finland",4464,32,31,32,-1,-3.125,"Irrigated cropping intensity"
"Finland",4466,32,32,0,32,100,"% of area equipped by direct use of treated municipal wastewater"
"Finland",4467,32,24,0,24,75,"Freshwater withdrawal as % of total water withdrawal"
"Finland",4468,32,31,0,31,96.875,"Municipal water withdrawal per capita (urban population)"
"Finland",4470,32,20,0,20,62.5,"% of total country area cultivated"
"Finland",4471,32,31,0,31,96.875,"Dam capacity per capita"
"Finland",4509,32,32,0,32,100,"Exploitable: total renewable surface water"
"Finland",4514,32,32,0,32,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"Finland",4531,32,32,0,32,100,"Industrial water withdrawal per capita"
"Finland",4532,32,31,0,31,96.875,"Agricultural water withdrawal per capita"
"Finland",4538,32,24,0,24,75,"% of economically active population active in agriculture"
"Finland",4550,32,32,0,32,100,"Not defined6"
"Finland",4551,32,30,0,30,93.75,"Not defined7"
"Finland",4552,32,32,0,32,100,"Not defined8"
"Finland",4553,32,32,0,32,100,"Not defined9"
"Finland",4554,32,31,0,31,96.875,"Not defined10"
"Finland",4555,32,32,0,32,100,"Not defined11"
"Finland",4556,32,32,0,32,100,"Not defined12"
"France",4103,42,30,0,30,71.4285714285714,"Cultivated area (arable land + permanent crops)"
"France",4105,42,30,0,30,71.4285714285714,"Rural population"
"France",4107,42,31,0,31,73.8095238095238,"Population density"
"France",4108,42,34,0,34,80.9523809523809,"Population economically active in agriculture"
"France",4150,42,30,0,30,71.4285714285714,"Long-term average annual precipitation in volume"
"France",4157,42,30,0,30,71.4285714285714,"Total internal renewable water resources (IRWR)"
"France",4158,42,31,0,31,73.8095238095238,"Total internal renewable water resources per capita"
"France",4164,42,30,0,30,71.4285714285714,"Surface water: accounted inflow"
"France",4176,42,30,0,30,71.4285714285714,"Surface water: total external renewable"
"France",4182,42,30,0,30,71.4285714285714,"Water resources: total external renewable"
"France",4185,42,30,0,30,71.4285714285714,"Total renewable surface water"
"France",4187,42,30,0,30,71.4285714285714,"Total renewable groundwater"
"France",4188,42,30,0,30,71.4285714285714,"Total renewable water resources"
"France",4190,42,31,0,31,73.8095238095238,"Total renewable water resources per capita"
"France",4192,42,30,0,30,71.4285714285714,"Dependency ratio"
"France",4196,42,31,0,31,73.8095238095238,"Total exploitable water resources"
"France",4253,42,38,0,38,90.4761904761905,"Total water withdrawal"
"France",4254,42,38,0,38,90.4761904761905,"Agricultural water withdrawal as % of total water withdrawal"
"France",4255,42,36,0,36,85.7142857142857,"Municipal water withdrawal as % of total withdrawal"
"France",4256,42,36,0,36,85.7142857142857,"Industrial water withdrawal as % of total water withdrawal"
"France",4257,42,37,0,37,88.0952380952381,"Total water withdrawal per capita"
"France",4263,42,42,0,42,100,"Total freshwater withdrawal (primary and secondary)"
"France",4271,42,41,0,41,97.6190476190476,"Agricultural water requirement as % of agricultural water withdrawal"
"France",4273,42,38,0,38,90.4761904761905,"Agricultural water withdrawal as % of total renewable water resources"
"France",4275,42,37,0,37,88.0952380952381,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources"
"France",4300,42,42,0,42,100,"Total cultivated area drained"
"France",4305,42,42,0,42,100,"% of total cultivated area drained"
"France",4311,42,40,0,40,95.2380952380952,"Area equipped for full control irrigation: total"
"France",4313,42,42,0,42,100,"Area equipped for irrigation: total"
"France",4317,42,42,0,42,100,"Total agricultural water managed area"
"France",4319,42,37,0,37,88.0952380952381,"% of agricultural water managed area equipped for irrigation"
"France",4323,42,42,0,42,100,"% of area equipped for irrigation by groundwater"
"France",4324,42,42,0,42,100,"% of area equipped for irrigation by surface water"
"France",4325,42,42,0,42,100,"% of area equipped for irrigation by mixed surface water and groundwater"
"France",4327,42,42,0,42,100,"% of area equipped for irrigation power irrigated"
"France",4328,42,40,0,40,95.2380952380952,"% of the area equipped for irrigation actually irrigated"
"France",4330,42,42,0,42,100,"% of irrigation potential equipped for irrigation"
"France",4331,42,41,0,41,97.6190476190476,"% of the cultivated area equipped for irrigation"
"France",4445,42,42,0,42,100,"% of area equipped for irrigation salinized"
"France",4446,42,42,0,42,100,"% of area equipped for irrigation drained"
"France",4448,42,42,0,42,100,"Other agricultural water managed area"
"France",4450,42,37,0,37,88.0952380952381,"Freshwater withdrawal as % of internal renewable water resources"
"France",4455,42,42,0,42,100,"Conservation agriculture area as % of arable land area"
"France",4457,42,37,0,37,88.0952380952381,"Municipal water withdrawal per capita (total population)"
"France",4458,42,30,0,30,71.4285714285714,"GDP per Capita"
"France",4459,42,40,0,40,95.2380952380952,"Area equipped for full control irrigation: pressurized (sprinkler + localized)"
"France",4462,42,42,0,42,100,"Harvested irrigated crop area as % of the full control irrigation area actually irrigated"
"France",4463,42,40,0,40,95.2380952380952,"% of area equipped for full control irrigation actually irrigated"
"France",4464,42,42,0,42,100,"Irrigated cropping intensity"
"France",4466,42,42,0,42,100,"% of area equipped by direct use of treated municipal wastewater"
"France",4467,42,35,0,35,83.3333333333333,"Freshwater withdrawal as % of total water withdrawal"
"France",4468,42,37,0,37,88.0952380952381,"Municipal water withdrawal per capita (urban population)"
"France",4470,42,30,0,30,71.4285714285714,"% of total country area cultivated"
"France",4471,42,41,0,41,97.6190476190476,"Dam capacity per capita"
"France",4509,42,31,0,31,73.8095238095238,"Exploitable: total renewable surface water"
"France",4514,42,42,0,42,100,"% of area equipped for irrigation by direct use of non-treated municipal wastewater"
"France",4531,42,37,0,37,88.0952380952381,"Industrial water withdrawal per capita"
"France",4532,42,38,0,38,90.4761904761905,"Agricultural water withdrawal per capita"
"France",4538,42,34,0,34,80.9523809523809,"% of economically active population active in agriculture"
"France",4550,42,37,0,37,88.0952380952381,"Not defined6"
"France",4551,42,38,0,38,90.4761904761905,"Not defined7"
"France",4552,42,42,0,42,100,"Not defined8"
"France",4553,42,37,0,37,88.0952380952381,"Not defined9"
"France",4554,42,37,0,37,88.0952380952381,"Not defined10"
"France",4555,42,42,0,42,100,"Not defined11"
"France",4556,42,42,0,42,100,"Not defined12"
"Gabon",4103,32,20,0,20,62.5,"Cultivated area (arable land + permanent crops)"
"Gabon",4105,32,20,0,20,62.5,"Rural population"
"Gabon",4107,32,21,0,21,65.625,"Population density"
"Gabon",4108,32,24,0,24,75,"Population economically active in agriculture"
"Gabon",4150,32,20,0,20,62.5,"Long-term average annual precipitation in volume"
